name,rating,price,distance,latitude,longitude,ll,poi_cat
Mariscos La Playa,90.0,2,434.5954033543159,41.84910969176,-87.6951398068,41.84910969176%2C-87.6951398068,restaurant
Little Caesars Pizza,50.0,1,460.9011805669313,41.84910969176,-87.6951398068,41.84910969176%2C-87.6951398068,restaurant
Chicago Pita Kitchen,80.0,1,256.48324478046663,41.65717,-87.552594,41.65717%2C-87.552594,restaurant
Doreen's Pizzeria,70.0,1,519.2000575851265,41.65717,-87.552594,41.65717%2C-87.552594,restaurant
Alejandra's Mexican Restaurant and Ice Cream,70.0,1,578.3284161947574,41.65717,-87.552594,41.65717%2C-87.552594,restaurant
Baltimore Food & Liquor Store,60.0,1,638.4648973235901,41.65717,-87.552594,41.65717%2C-87.552594,restaurant
China Garden,80.0,1,649.3348432945957,41.65717,-87.552594,41.65717%2C-87.552594,restaurant
El Taquin,80.0,2,703.2140242053073,41.65717,-87.552594,41.65717%2C-87.552594,restaurant
Los Cantaritos,80.0,1,712.559910472737,41.65717,-87.552594,41.65717%2C-87.552594,restaurant
Pudgy's Pizza & Sandwiches,90.0,1,896.0636981680566,41.65717,-87.552594,41.65717%2C-87.552594,restaurant
Cafe Michelle,50.0,2,86.95965335041319,41.886976,-87.612813,41.886976%2C-87.612813,restaurant
Seven Bar and Restaurant,60.0,2,400.7224968866777,41.886976,-87.612813,41.886976%2C-87.612813,restaurant
Carson's,80.0,3,477.0248841873378,41.886976,-87.612813,41.886976%2C-87.612813,restaurant
Casa Margarita,50.0,2,491.4410755755543,41.886976,-87.612813,41.886976%2C-87.612813,restaurant
Island Party Hut,70.0,2,492.6612517188029,41.886976,-87.612813,41.886976%2C-87.612813,restaurant
Cupitol Coffee & Eatery,80.0,2,493.5280540999841,41.886976,-87.612813,41.886976%2C-87.612813,restaurant
Lizzie McNeill's Irish Pub,70.0,2,502.2236032863643,41.886976,-87.612813,41.886976%2C-87.612813,restaurant
Subway,60.0,1,506.3471035139221,41.886976,-87.612813,41.886976%2C-87.612813,restaurant
Kanela Breakfast Club,80.0,2,509.1439454465078,41.886976,-87.612813,41.886976%2C-87.612813,restaurant
Pinstripes,80.0,2,510.2095365236144,41.886976,-87.612813,41.886976%2C-87.612813,restaurant
Burger King,40.0,1,50.51793551386697,41.73655301831962,-87.62264415621758,41.73655301831962%2C-87.62264415621758,restaurant
McDonald's,30.0,1,56.53447964282925,41.73655301831962,-87.62264415621758,41.73655301831962%2C-87.62264415621758,restaurant
Chipotle Mexican Grill,30.0,1,287.4453492346791,41.73655301831962,-87.62264415621758,41.73655301831962%2C-87.62264415621758,restaurant
Grand Chinese Kitchen,50.0,2,362.4178277525256,41.73655301831962,-87.62264415621758,41.73655301831962%2C-87.62264415621758,restaurant
Firehouse Steak and Lemonade,40.0,1,362.4178277525256,41.73655301831962,-87.62264415621758,41.73655301831962%2C-87.62264415621758,restaurant
Hot Chi Chicken,70.0,2,362.5365823724764,41.73655301831962,-87.62264415621758,41.73655301831962%2C-87.62264415621758,restaurant
Subway,30.0,1,368.86618825849854,41.73655301831962,-87.62264415621758,41.73655301831962%2C-87.62264415621758,restaurant
Wendy's,30.0,1,401.2088486898752,41.73655301831962,-87.62264415621758,41.73655301831962%2C-87.62264415621758,restaurant
Subway,30.0,1,759.2818419965799,41.73655301831962,-87.62264415621758,41.73655301831962%2C-87.62264415621758,restaurant
Kam's Chop Suey,70.0,1,766.4057162178234,41.73655301831962,-87.62264415621758,41.73655301831962%2C-87.62264415621758,restaurant
Borinquen Lounge,70.0,2,48.24321080099936,41.95039,-87.688234,41.95039%2C-87.688234,restaurant
Pete's Pizza,70.0,2,66.79155395826476,41.95039,-87.688234,41.95039%2C-87.688234,restaurant
Alley Dogs,80.0,1,161.03871417413615,41.95039,-87.688234,41.95039%2C-87.688234,restaurant
Potbelly Sandwich Shop,50.0,1,220.49267156444785,41.95039,-87.688234,41.95039%2C-87.688234,restaurant
Reclaimed Bar and Restaurant,80.0,2,223.78726556666464,41.95039,-87.688234,41.95039%2C-87.688234,restaurant
Dave's Hot Chicken,80.0,2,273.47287269981393,41.95039,-87.688234,41.95039%2C-87.688234,restaurant
Wendy's,30.0,1,360.94797214731767,41.95039,-87.688234,41.95039%2C-87.688234,restaurant
Subway,30.0,1,379.2028219047744,41.95039,-87.688234,41.95039%2C-87.688234,restaurant
Popeyes Louisiana Kitchen,40.0,1,428.1159779174681,41.95039,-87.688234,41.95039%2C-87.688234,restaurant
Big Boy Gyros,70.0,1,475.5971739250774,41.95039,-87.688234,41.95039%2C-87.688234,restaurant
Avec - Chicago,90.0,3,103.61309367870544,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,restaurant
Sarpino's Pizzeria,60.0,2,111.46343242520835,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,restaurant
Subway,30.0,1,136.18783317267278,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,restaurant
Kumiko,90.0,3,143.9249473070573,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,restaurant
Tanoshii,80.0,3,154.52023064094,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,restaurant
Bang Chop Thai Kitchen,60.0,2,160.4640979479959,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,restaurant
Fons - Plant Based Café,90.0,2,160.4640979479959,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,restaurant
Oriole,100.0,4,162.07015282742233,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,restaurant
Saint Lou's Assembly,80.0,2,163.31565329067325,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,restaurant
Proxi,80.0,3,169.27403819847072,41.88461618962,-87.6445705849,41.88461618962%2C-87.6445705849,restaurant
Sabor A Café Colombian Steakhouse,70.0,2,404.76709629627,41.9867636,-87.6898796,41.9867636%2C-87.6898796,restaurant
Green Light Korean Pub & Karaoke,90.0,2,458.9687114805394,41.9867636,-87.6898796,41.9867636%2C-87.6898796,restaurant
Black Sheep,80.0,2,501.9156965309792,41.9867636,-87.6898796,41.9867636%2C-87.6898796,restaurant
La Gozadera Restaurant & Bar,70.0,2,546.1339975797454,41.9867636,-87.6898796,41.9867636%2C-87.6898796,restaurant
Shawarma Inn,80.0,2,556.8043712143756,41.9867636,-87.6898796,41.9867636%2C-87.6898796,restaurant
Hub's Restaurant,70.0,1,615.92912930438,41.9867636,-87.6898796,41.9867636%2C-87.6898796,restaurant
Sushi Joon,100.0,2,618.7593424048619,41.9867636,-87.6898796,41.9867636%2C-87.6898796,restaurant
Bel-Ami,80.0,2,620.0622170954173,41.9867636,-87.6898796,41.9867636%2C-87.6898796,restaurant
Savanna Restaurant,90.0,2,648.1296453858383,41.9867636,-87.6898796,41.9867636%2C-87.6898796,restaurant
The Angry Crab,80.0,2,648.7292010814696,41.9867636,-87.6898796,41.9867636%2C-87.6898796,restaurant
Luigi's Pizza,50.0,1,224.64227313495,41.881838,-87.733661,41.881838%2C-87.733661,restaurant
Taste Bud 1,70.0,1,415.0874209520632,41.881838,-87.733661,41.881838%2C-87.733661,restaurant
Life Restaurant,80.0,1,881.7144413404679,41.881838,-87.733661,41.881838%2C-87.733661,restaurant
Wiley's Chicken and Ribs,70.0,1,904.0891297432356,41.881838,-87.733661,41.881838%2C-87.733661,restaurant
Happy Fish and Chicken,70.0,1,961.054697874382,41.881838,-87.733661,41.881838%2C-87.733661,restaurant
Golden Hook Fish & Chicken,50.0,2,1099.6227329926917,41.881838,-87.733661,41.881838%2C-87.733661,restaurant
Duwell Fish,80.0,2,1219.1360472985932,41.881838,-87.733661,41.881838%2C-87.733661,restaurant
El Mariachi Tequila Bar & Grill,70.0,2,19.7052515451182,41.952833,-87.649993,41.952833%2C-87.649993,restaurant
Windy City Gyros,70.0,1,91.30859230601315,41.952833,-87.649993,41.952833%2C-87.649993,restaurant
Nano Sushi,80.0,2,105.0902250764841,41.952833,-87.649993,41.952833%2C-87.649993,restaurant
The Crowd Theater,100.0,1,111.96084743194848,41.952833,-87.649993,41.952833%2C-87.649993,restaurant
Taco & Burrito House,80.0,1,121.49524223283645,41.952833,-87.649993,41.952833%2C-87.649993,restaurant
Subway,60.0,1,134.02286931317516,41.952833,-87.649993,41.952833%2C-87.649993,restaurant
Pancake Cafe - Chicago,70.0,2,160.6039557158663,41.952833,-87.649993,41.952833%2C-87.649993,restaurant
IHOP,70.0,1,202.7555038734293,41.952833,-87.649993,41.952833%2C-87.649993,restaurant
Jai-Yen,80.0,2,307.055440730586,41.952833,-87.649993,41.952833%2C-87.649993,restaurant
AMORE Sushi,100.0,2,360.3976297795238,41.952833,-87.649993,41.952833%2C-87.649993,restaurant
McDonald's,30.0,1,4.078579255287768,41.736063,-87.622952,41.736063%2C-87.622952,restaurant
Burger King,40.0,1,76.76181403028035,41.736063,-87.622952,41.736063%2C-87.622952,restaurant
Chipotle Mexican Grill,30.0,1,250.97728214890648,41.736063,-87.622952,41.736063%2C-87.622952,restaurant
Grand Chinese Kitchen,50.0,2,340.6401504053686,41.736063,-87.622952,41.736063%2C-87.622952,restaurant
Firehouse Steak and Lemonade,40.0,1,340.6401504053686,41.736063,-87.622952,41.736063%2C-87.622952,restaurant
Wendy's,30.0,1,341.9010978155312,41.736063,-87.622952,41.736063%2C-87.622952,restaurant
Hot Chi Chicken,70.0,2,342.98309635244203,41.736063,-87.622952,41.736063%2C-87.622952,restaurant
Subway,30.0,1,347.3594483121136,41.736063,-87.622952,41.736063%2C-87.622952,restaurant
Track's End Restaurant,60.0,1,790.1755743594762,41.736063,-87.622952,41.736063%2C-87.622952,restaurant
Subway,30.0,1,809.4412982319986,41.736063,-87.622952,41.736063%2C-87.622952,restaurant
Church's Chicken,50.0,1,225.57717095894807,41.877618,-87.673895,41.877618%2C-87.673895,restaurant
Sinha Elegant Cuisine,90.0,2,324.75036059236027,41.877618,-87.673895,41.877618%2C-87.673895,restaurant
Ketel One Club,60.0,3,334.99215427317074,41.877618,-87.673895,41.877618%2C-87.673895,restaurant
Chicago Stadium Club,80.0,3,334.99215427317074,41.877618,-87.673895,41.877618%2C-87.673895,restaurant
Su Taqueria El Rey Del Taco,90.0,2,452.1058304122028,41.877618,-87.673895,41.877618%2C-87.673895,restaurant
Park Tavern,70.0,2,455.8522234524105,41.877618,-87.673895,41.877618%2C-87.673895,restaurant
Rush University Medical Center Cafeteria,70.0,2,567.5523748043692,41.877618,-87.673895,41.877618%2C-87.673895,restaurant
Ricano's Restaurant,80.0,2,576.0888813697187,41.877618,-87.673895,41.877618%2C-87.673895,restaurant
La Lagartija Taqueria,80.0,2,605.8686817156571,41.877618,-87.673895,41.877618%2C-87.673895,restaurant
SoJu BBQ,90.0,2,645.4356736542076,41.877618,-87.673895,41.877618%2C-87.673895,restaurant
Wendy's,40.0,1,227.3670938841433,41.743027,-87.666272,41.743027%2C-87.666272,restaurant
McDonald's,30.0,1,296.147870574779,41.743027,-87.666272,41.743027%2C-87.666272,restaurant
Pepe's Mexican Restaurant,50.0,1,877.6326117078203,41.743027,-87.666272,41.743027%2C-87.666272,restaurant
Fiesta Burger Heaven,60.0,1,918.5329327012422,41.743027,-87.666272,41.743027%2C-87.666272,restaurant
J & J Fish,70.0,1,925.6811626741425,41.743027,-87.666272,41.743027%2C-87.666272,restaurant
El Gran Burrito,80.0,1,932.224441867526,41.743027,-87.666272,41.743027%2C-87.666272,restaurant
White Castle,60.0,1,1054.534573775671,41.743027,-87.666272,41.743027%2C-87.666272,restaurant
Fresh Catch Fish & Seafood,50.0,2,1117.5310974602896,41.743027,-87.666272,41.743027%2C-87.666272,restaurant
Potbelly Sandwich Shop,50.0,1,51.20173355223066,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,restaurant
Marisol,90.0,2,58.29675872800373,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,restaurant
Wildberry Pancakes and Cafe,90.0,2,96.1456293415593,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,restaurant
Fresh Market at Fairbanks,50.0,2,97.3597412916337,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,restaurant
Prentice Women's Hospital Cafeteria,70.0,3,97.3597412916337,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,restaurant
Torali,80.0,3,106.40026941892476,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,restaurant
Harry Caray's 7th Inning Stretch,70.0,2,128.43442091965792,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,restaurant
M Burger,60.0,1,129.89184675834855,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,restaurant
Cafecito,90.0,2,146.76129910021908,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,restaurant
Gino's East - Magnificent Mile,70.0,2,150.19818195238477,41.896944626370825,-87.62175768613815,41.896944626370825%2C-87.62175768613815,restaurant
El Gran Burrito,80.0,1,503.1259932006702,41.740435,-87.673246,41.740435%2C-87.673246,restaurant
J & J Fish,70.0,1,618.39522490854,41.740435,-87.673246,41.740435%2C-87.673246,restaurant
Wendy's,40.0,1,842.0378868346083,41.740435,-87.673246,41.740435%2C-87.673246,restaurant
McDonald's,30.0,1,897.3635248627048,41.740435,-87.673246,41.740435%2C-87.673246,restaurant
Subway,50.0,1,1308.3938984098245,41.740435,-87.673246,41.740435%2C-87.673246,restaurant
LG Restaurant,70.0,1,484.71241686211306,41.758768,-87.56644,41.758768%2C-87.56644,restaurant
Rainbow Beach Sub Shop,90.0,2,551.882507966617,41.758768,-87.56644,41.758768%2C-87.56644,restaurant
Kennedy Fish & Chicken,50.0,1,618.4189768884802,41.758768,-87.56644,41.758768%2C-87.56644,restaurant
Chef Sara's Cafe,80.0,1,646.8382252711458,41.758768,-87.56644,41.758768%2C-87.56644,restaurant
Majani Soulful Vegan Cuisine,90.0,2,676.5118957676577,41.758768,-87.56644,41.758768%2C-87.56644,restaurant
Hoagy House,50.0,1,767.2899136700148,41.758768,-87.56644,41.758768%2C-87.56644,restaurant
See Thru Chinese Kitchen,50.0,1,802.9063937429813,41.758768,-87.56644,41.758768%2C-87.56644,restaurant
Subway,40.0,1,819.7137576066184,41.758768,-87.56644,41.758768%2C-87.56644,restaurant
McDonald's,30.0,1,828.4717181461716,41.758768,-87.56644,41.758768%2C-87.56644,restaurant
Jr's Jamaica Restaurant,80.0,2,840.1642307656049,41.758768,-87.56644,41.758768%2C-87.56644,restaurant
Small World Inn Bar & Grill,90.0,2,392.7852259773517,41.699008,-87.542833,41.699008%2C-87.542833,restaurant
The Barbeque Zone,80.0,2,397.83522100894527,41.699008,-87.542833,41.699008%2C-87.542833,restaurant
Gina's Chicken,70.0,1,436.6163287096285,41.699008,-87.542833,41.699008%2C-87.542833,restaurant
Gorditas Loli's,80.0,1,581.7305664276219,41.699008,-87.542833,41.699008%2C-87.542833,restaurant
La Cienega Taqueria,80.0,1,601.8792254994839,41.699008,-87.542833,41.699008%2C-87.542833,restaurant
Waldo Cooney's Pizza,50.0,1,792.2536538740702,41.699008,-87.542833,41.699008%2C-87.542833,restaurant
El Charro San Francisco,70.0,1,808.226543112034,41.699008,-87.542833,41.699008%2C-87.542833,restaurant
Tacos El Tio,80.0,2,86.72606331900751,41.9035,-87.7204,41.9035%2C-87.7204,restaurant
El Sitio,80.0,2,472.8383149382767,41.9035,-87.7204,41.9035%2C-87.7204,restaurant
Dj's Gyros,60.0,1,479.81785629338174,41.9035,-87.7204,41.9035%2C-87.7204,restaurant
Sunny Sub,80.0,1,479.81785629338174,41.9035,-87.7204,41.9035%2C-87.7204,restaurant
Jimmy's Red Hots,80.0,1,630.6923142441793,41.9035,-87.7204,41.9035%2C-87.7204,restaurant
La Lena Restaurant,80.0,1,748.1806456736557,41.9035,-87.7204,41.9035%2C-87.7204,restaurant
Pozoleria San Juan,80.0,1,761.7959853233216,41.9035,-87.7204,41.9035%2C-87.7204,restaurant
Ponce Place,60.0,1,790.8202593684407,41.9035,-87.7204,41.9035%2C-87.7204,restaurant
Café Calidá,100.0,1,879.4373109867432,41.9035,-87.7204,41.9035%2C-87.7204,restaurant
Bro-N-Laws Bar-B-Q,70.0,1,889.312712197838,41.9035,-87.7204,41.9035%2C-87.7204,restaurant
Bacino's Italian Grill,60.0,2,133.9687006036029,41.932588,-87.636427,41.932588%2C-87.636427,restaurant
St. Joseph's Hospital - Lake Shore Cafe,70.0,1,147.45671773507857,41.932588,-87.636427,41.932588%2C-87.636427,restaurant
Deli & More,80.0,2,176.00090557788394,41.932588,-87.636427,41.932588%2C-87.636427,restaurant
North Pond,80.0,4,315.10846379617107,41.932588,-87.636427,41.932588%2C-87.636427,restaurant
Duffy's Tavern & Grille,60.0,2,337.6521877432104,41.932588,-87.636427,41.932588%2C-87.636427,restaurant
Mfk,90.0,3,359.7680477753768,41.932588,-87.636427,41.932588%2C-87.636427,restaurant
Pars Cove Restaurant,90.0,2,367.2726552788416,41.932588,-87.636427,41.932588%2C-87.636427,restaurant
Chipmonks,70.0,1,380.2659264029685,41.932588,-87.636427,41.932588%2C-87.636427,restaurant
Oasis Fresh,100.0,1,424.71690979416695,41.932588,-87.636427,41.932588%2C-87.636427,restaurant
Yolk Lakeview,70.0,2,437.4003677500641,41.932588,-87.636427,41.932588%2C-87.636427,restaurant
Inspiration Kitchens,90.0,2,238.42045169351752,41.885502,-87.716866,41.885502%2C-87.716866,restaurant
Life Restaurant,80.0,1,718.3458227445665,41.885502,-87.716866,41.885502%2C-87.716866,restaurant
Wiley's Chicken and Ribs,70.0,1,742.538051141157,41.885502,-87.716866,41.885502%2C-87.716866,restaurant
10west,50.0,1,20.587586273891024,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,restaurant
Jimmy John's,50.0,1,30.963615208403688,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,restaurant
Harold's Chicken Shack,70.0,2,383.69975763630345,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,restaurant
Subway,30.0,1,394.5693387751598,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,restaurant
Jamaican Jerk King,70.0,2,451.1618268995304,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,restaurant
McDonald's,30.0,1,467.1164589178428,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,restaurant
Emeche Cakery & Cafe,100.0,1,538.749505565627,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,restaurant
Shark's Fish & Chicken,80.0,1,580.9458011922642,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,restaurant
Stadium Club at US Cellular Field,60.0,2,588.029869415825,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,restaurant
China Chef,40.0,1,599.3810142750714,41.8310363140161,-87.62679755687714,41.8310363140161%2C-87.62679755687714,restaurant
Roti,70.0,1,24.77699737367116,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,restaurant
Protein Bar,80.0,1,61.52487916487693,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,restaurant
Sopraffina Marketcaffe,70.0,2,63.47425251019352,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,restaurant
Do-Rite Donuts & Chicken,70.0,1,66.45308179766288,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,restaurant
Market Creations,70.0,1,77.86518105060937,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,restaurant
Blackwood BBQ,80.0,2,95.58116100478762,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,restaurant
Mercato at Rustle+Roux,70.0,2,102.50709722286,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,restaurant
Brown Bag Seafood,80.0,2,109.179245692774,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,restaurant
Subway,60.0,1,112.17200847064976,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,restaurant
Rustle + Roux,60.0,2,113.19030636517662,41.87943409140013,-87.63550400733948,41.87943409140013%2C-87.63550400733948,restaurant
McDonald's,30.0,1,29.595135904062776,41.809855,-87.606755,41.809855%2C-87.606755,restaurant
McDonald's,40.0,1,30.877442780352062,41.809855,-87.606755,41.809855%2C-87.606755,restaurant
Uncle Remus SFC - 47th Street,50.0,2,71.86579800717574,41.809855,-87.606755,41.809855%2C-87.606755,restaurant
Popeyes Louisiana Kitchen,20.0,1,97.49664121892762,41.809855,-87.606755,41.809855%2C-87.606755,restaurant
Taqueria Varitas,80.0,1,167.98826524611164,41.809855,-87.606755,41.809855%2C-87.606755,restaurant
Two Fish Crab Shack,80.0,2,253.43955089996228,41.809855,-87.606755,41.809855%2C-87.606755,restaurant
"Simply Soups, Salads & Sandwiches",80.0,1,269.9202752831712,41.809855,-87.606755,41.809855%2C-87.606755,restaurant
De Rice,70.0,1,301.2197531554146,41.809855,-87.606755,41.809855%2C-87.606755,restaurant
Golden Fish,60.0,1,387.3130270158027,41.809855,-87.606755,41.809855%2C-87.606755,restaurant
Just Turkey,60.0,2,604.0319047380461,41.809855,-87.606755,41.809855%2C-87.606755,restaurant
Pete's Place,80.0,1,216.18848857104905,41.877505,-87.70485,41.877505%2C-87.70485,restaurant
J & J Fish,70.0,1,228.8701471957272,41.877505,-87.70485,41.877505%2C-87.70485,restaurant
Murry Fish & Chicken,60.0,1,666.2598913000054,41.877505,-87.70485,41.877505%2C-87.70485,restaurant
Sharks Fish & Chicken,60.0,1,697.4337598814298,41.877505,-87.70485,41.877505%2C-87.70485,restaurant
Al's Under the L,80.0,1,887.2490421879355,41.877505,-87.70485,41.877505%2C-87.70485,restaurant
Lake's Best Pizzeria,60.0,1,1010.4679684556414,41.877505,-87.70485,41.877505%2C-87.70485,restaurant
Creed On Lake,80.0,2,1021.5636432106824,41.877505,-87.70485,41.877505%2C-87.70485,restaurant
Inspiration Kitchens,90.0,2,1129.6253541843162,41.877505,-87.70485,41.877505%2C-87.70485,restaurant
Goody's Fast Food,80.0,1,731.7442984854537,41.943162,-87.82909,41.943162%2C-87.82909,restaurant
Happy Garden,70.0,1,969.2160823548736,41.943162,-87.82909,41.943162%2C-87.82909,restaurant
Tony D's,70.0,2,984.4986212861504,41.943162,-87.82909,41.943162%2C-87.82909,restaurant
The Original Nottoli & Son,90.0,1,1030.4676517738883,41.943162,-87.82909,41.943162%2C-87.82909,restaurant
Polish Bistro,70.0,2,1085.4184857623409,41.943162,-87.82909,41.943162%2C-87.82909,restaurant
Lonnie's Pizzaria,80.0,2,1118.4033906100003,41.943162,-87.82909,41.943162%2C-87.82909,restaurant
AceBounce,80.0,2,62.76129081759792,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,restaurant
McDonald's,50.0,1,71.36861602198665,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,restaurant
Flight Club Darts Chicago,90.0,2,85.8884961730527,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,restaurant
Hannah's Bretzel,70.0,2,105.70965198511828,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,restaurant
Panda Express,60.0,1,126.63887910861602,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,restaurant
Pinkys,60.0,1,128.01568246525673,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,restaurant
Freshii,60.0,2,128.42204029346496,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,restaurant
"Goddess and the Baker, Riverfront",70.0,2,129.85045657366285,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,restaurant
Tiny Tapp & Cafe,70.0,2,137.12790189757712,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,restaurant
New Orleans Kitchen,70.0,1,147.40310533308875,41.88602082773,-87.6308760584,41.88602082773%2C-87.6308760584,restaurant
Harold's Chicken,50.0,1,630.5175604081855,41.726942,-87.654896,41.726942%2C-87.654896,restaurant
Poppin Dough,90.0,1,650.8064183055777,41.726942,-87.654896,41.726942%2C-87.654896,restaurant
Tony's Original Philly Steaks & Wing's,60.0,1,661.7406799005468,41.726942,-87.654896,41.726942%2C-87.654896,restaurant
Dan’s Hot Dogs,70.0,1,743.751452985632,41.726942,-87.654896,41.726942%2C-87.654896,restaurant
Popeyes Louisiana Kitchen,30.0,1,749.6707158482033,41.726942,-87.654896,41.726942%2C-87.654896,restaurant
Fresh Catch Fish & Seafood,50.0,2,968.1004444348214,41.726942,-87.654896,41.726942%2C-87.654896,restaurant
Taco Bell,40.0,1,1000.0595192888388,41.726942,-87.654896,41.726942%2C-87.654896,restaurant
McDonald's,30.0,1,1049.1636715838886,41.726942,-87.654896,41.726942%2C-87.654896,restaurant
Burger King,30.0,1,1071.5321876920823,41.726942,-87.654896,41.726942%2C-87.654896,restaurant
Harold's Chicken Shacks,70.0,1,1190.2548217470917,41.726942,-87.654896,41.726942%2C-87.654896,restaurant
Gene & Georgetti,70.0,3,29.48075763862417,41.89102331025185,-87.63547986745834,41.89102331025185%2C-87.63547986745834,restaurant
Coco Pazzo,80.0,3,99.58133746780076,41.89102331025185,-87.63547986745834,41.89102331025185%2C-87.63547986745834,restaurant
Dominos Pizza,60.0,1,111.42548824845804,41.89102331025185,-87.63547986745834,41.89102331025185%2C-87.63547986745834,restaurant
Meli Cafe,70.0,2,135.26009330396465,41.89102331025185,-87.63547986745834,41.89102331025185%2C-87.63547986745834,restaurant
Joe & The Juice,60.0,2,152.51204885040025,41.89102331025185,-87.63547986745834,41.89102331025185%2C-87.63547986745834,restaurant
GT Fish & Oyster,80.0,3,154.29845357480272,41.89102331025185,-87.63547986745834,41.89102331025185%2C-87.63547986745834,restaurant
Al's Beef,90.0,2,163.86115918169162,41.89102331025185,-87.63547986745834,41.89102331025185%2C-87.63547986745834,restaurant
Lou Malnati's Pizzeria,80.0,2,164.6145258035841,41.89102331025185,-87.63547986745834,41.89102331025185%2C-87.63547986745834,restaurant
Marchesa,80.0,3,168.0202996988179,41.89102331025185,-87.63547986745834,41.89102331025185%2C-87.63547986745834,restaurant
Brown Bag Seafood,70.0,2,171.17781448468435,41.89102331025185,-87.63547986745834,41.89102331025185%2C-87.63547986745834,restaurant
Pizano's Pizza,70.0,2,123.37884473114472,41.898969,-87.629912,41.898969%2C-87.629912,restaurant
Adalina,80.0,3,140.2007232820162,41.898969,-87.629912,41.898969%2C-87.629912,restaurant
JOE & THE JUICE,70.0,2,168.0285399834949,41.898969,-87.629912,41.898969%2C-87.629912,restaurant
Tempo Cafe,70.0,2,169.50984312646273,41.898969,-87.629912,41.898969%2C-87.629912,restaurant
Scoops Dessert Bar,70.0,1,175.2984124537165,41.898969,-87.629912,41.898969%2C-87.629912,restaurant
Brass Tack,90.0,3,206.361578210414,41.898969,-87.629912,41.898969%2C-87.629912,restaurant
Mister J's,70.0,1,208.6368621336848,41.898969,-87.629912,41.898969%2C-87.629912,restaurant
Alpana,80.0,3,209.40480286189785,41.898969,-87.629912,41.898969%2C-87.629912,restaurant
CDA,80.0,3,218.19773213111128,41.898969,-87.629912,41.898969%2C-87.629912,restaurant
Subway,30.0,1,226.1006872664135,41.898969,-87.629912,41.898969%2C-87.629912,restaurant
McDonald's,30.0,1,445.2930344392457,41.745827,-87.659849,41.745827%2C-87.659849,restaurant
Wendy's,40.0,1,464.0417408043397,41.745827,-87.659849,41.745827%2C-87.659849,restaurant
White Castle,60.0,1,555.0558609489165,41.745827,-87.659849,41.745827%2C-87.659849,restaurant
Fiesta Burger Heaven,60.0,1,673.7522918456467,41.745827,-87.659849,41.745827%2C-87.659849,restaurant
